"V1" "V2"
"1" 1.13486389939 1113.617
"2" -0.9544806793 45.9511
"3" 0.100152511229 650.2674
"4" 1.0539161916 2103.4616
"5" 0.168155290563 618.4862
"6" 0.133631679067 1053.8433
"7" -0.8869428872 80.93
"8" 0.0845455878342 183.0292
"9" 0.1123559507 430.8646
"10" 1.1298739881 1468.2828
"11" 0.477690394275 2085.8486
"12" 0.1023416378 278.4281
"13" 1.10716550223 4077.508
"14" 0.097259357155 2801.8394
"15" 0.0997875251518 785.1916
"16" -0.886650379721 113.6488
"17" 0.097233037504 2227.855
"18" 0.156369938543 1055.2344
"19" -0.0116481965612 995.4704
"20" -0.856762901901 35.7136
"21" -0.93699329719 154.7096
"22" 1.0215586579 2843.7122
"23" -0.872832999755 84.9281
"24" -0.845366554189 167.7107
"25" -0.9284929396 105.3225
"26" 0.098859865407 1012.9911
"27" -0.892314305 63.3306
"28" 0.1356218362 934.4568
"29" -0.902900297413 117.7698
"30" -0.879055679635 4.4752
"31" 1.138163452 3942.2853
"32" -0.9359848573 135.5009
"33" 0.1243999459 621.0961
"34" 0.1464213367 408.4303
"35" 0.144303882202 619.5386
"36" -0.8191672916 46.0362
"37" 1.09257788963 1372.7762
"38" 0.1493330494 753.7804
"39" 0.169924412244 2125.7646
"40" 0.206102243713 403.6999
"41" 0.1460512601 922.6151
"42" -0.828045730877 158.5145
"43" 0.1576874189 1381.5615
"44" -0.867249680907 182.7875
"45" -0.134030641893 3253.4123
"46" 1.1068650558 773.8033
"47" 0.0462874863322 516.3438
"48" -0.870199971898 166.3386
"49" -0.965794325198 32.3464
"50" -0.850307002597 226.3252
"51" -1.02288952169 525.4216
"52" -0.022406112509 295.5949
"53" 1.13704052352 454.7881
"54" -0.872685572212 111.7434
"55" -0.897961206534 140.966
"56" 0.140774363563 1066.3185
"57" -0.977899457059 68.603
"58" -0.849344443002 60.0796
"59" 0.1487873918 254.1455
"60" 1.08678397397 760.3925
"61" 0.096264069627 1583.7876
"62" 0.109944394491 211.5826
"63" 0.110127083062 559.3828
"64" 0.103120036374 692.7343
"65" 0.139683028242 1281.4784
"66" 0.0809105074426 306.9262
"67" -0.8420714412 97.526
"68" -0.885203026835 54.9828
"69" -0.885715391235 188.3229
"70" 0.131321855073 603.0501
"71" 1.15343376077 2436.7574
"72" -0.865576182066 84.9893
"73" 0.061529974273 1348.1985
"74" -0.93712820062 44.5177
"75" -0.915817856422 87.6886
"76" 0.1209887267 3687.1687
"77" 1.1746500228 1524.7049
"78" 1.1074849904 1423.7677
"79" 1.1378705002 1244.8444
"80" -0.9120418029 63.1585
"81" 0.139095665572 245.8288
"82" 0.0829668234 989.5178
"83" -0.935161417631 84.9161
"84" -0.9000384132 49.4071
"85" 0.150350686073 1060.5795
"86" 1.09655295663 2082.0487
"87" -0.9195747692 62.7646
"88" -1.01383618088 101.2011
"89" 0.109362593481 1768.4994
"90" -0.8881148314 115.7341
"91" 1.10912258393 1071.6135
"92" -0.845202293397 109.8326
"93" 0.138319370858 966.9918
"94" 0.143828496292 2214.3215
"95" 1.1074849904 3456.2099
"96" 0.12077043 4360.3327
"97" 0.1633751379 1838.0209
"98" 0.122511954133 1797.0792
"99" 1.148295155 1865.9731
"100" -0.851341014437 38.6217
"101" 0.098752949482 1405.8336
"102" -0.917581704481 75.8042
"103" 0.0639355232 149.7387
"104" 0.124827590236 3496.6079
"105" 0.134314351887 689.5753
"106" -0.875481635951 44.8
"107" -0.885872086993 176.6477
"108" -0.904512201507 32.1623
"109" 0.140269986448 450.8361
"110" 0.102432439422 717.8386
"111" 0.092983756316 1007.2159
"112" -0.0226770874958 398.4719
"113" -0.798276867414 82.288
"114" 0.161631227519 1022.7733
"115" 0.134225847684 1980.5382
"116" 0.107567716827 178.4938
"117" 1.09086011249 1220.8539
"118" 0.0241318919 377.3756
"119" 0.103238000757 914.4229
"120" -0.9085640738 71.5987
"121" 0.5404331329 2095.0931
"122" -0.9123347547 27.5185
"123" -0.0513367530436 2003.5225
"124" 0.1239865807 1045.9726
"125" 0.0350209958 1907.587
"126" 0.136859313219 819.3061
"127" 0.12964984996 694.0095
"128" 0.1357486209 1748.1791
"129" 0.109694073062 1408.8573
"130" 1.14453368545 1964.4083
"131" -0.859857750841 87.2974
"132" -0.912789746521 46.7455
"133" 0.0979648314806 1536.5914
"134" 0.1242795325 980.6568
"135" 0.108202640697 1657.0248
"136" -0.819800719298 143.1043
"137" 1.14730627575 1139.0821
"138" 0.146174101004 705.5857
"139" 1.13451199934 4541.0518
"140" 1.10858948289 4430.6238
"141" 1.06281871731 641.499
"142" -0.977506417164 121.5586
"143" 0.0976093087337 1069.6649
"144" 0.109377582751 1566.7522
"145" 1.09476397944 2887.6207
"146" 0.139648464675 1765.7841
"147" 0.116278829705 1664.979
"148" 0.0102639016859 850.0728
"149" 0.0907962415114 1150.9021
"150" 0.1664160857 1355.3847
"151" 1.03222200824 3396.9849
"152" -0.938908088004 70.8777
"153" 0.111554998078 615.3142
"154" 0.146995513 1536.6998
"155" 0.05554455807 439.9258
"156" -0.886803486989 238.2222
