gene estimate Rsquared pvalue adj_pvalue
CFH 69.830075671202 0.951821232035849 0.635058590379593 0.875566457023403
NFYA 216.557183623154 0.952076575947276 0.520937247585972 0.824417152132188
NIPAL3 -113.640879375234 0.826521312984201 0.589797952650703 0.857898486340309
ENPP4 43.3088056303971 0.901484499468048 0.720897376342895 0.91312422411413
CFTR 109.434423332457 0.927120645187647 0.395547347094574 0.746493574110463
ANKIB1 -1333.7505923688 0.923362053627388 0.409482617736796 0.757442689831796
KRIT1 -25.5477450280372 0.87370463248201 0.503545071248383 0.817177904875286
RAD52 31.1940826829331 0.891441898495758 2.27899871194801e-06 5.06933579035831e-05
LAP3 -491.538822158832 0.917070308896227 0.117345366058791 0.417677970359866
HECW1 -0.950615678239609 0.634011343224991 0.92276585951626 0.978982456969755
MAD1L1 -831.83857296506 0.929458295320352 0.602372669770151 0.863125472869861
SNX11 115.252527007219 0.829479242070896 0.0132011121083689 0.0936818867315081
TMEM176A 636.480100653314 0.582237504534332 0.0686146243501965 0.301090907783749
M6PR 582.031512711132 0.906782392119062 9.40402780979679e-08 2.60199947169325e-06
ALS2 78.8286459228759 0.870021957773974 0.042015026747412 0.219500873290262
CFLAR 108.194145277214 0.942992035599793 0.164678988881317 0.494517302582412
TFPI -454.519103074423 0.630702369109965 0.230242358422254 0.582965000139261
ARF5 388.56558844324 0.94382600853892 0.478872925642628 0.800961752483161
POLDIP2 -491.356279233552 0.776392280284342 0.634530922245924 0.87550810815169
PLXND1 90.8955703923339 0.797111303598796 0.882810425166576 0.965486515114693
FKBP4 -2128.84707091026 0.844522771989624 0.0656746375572795 0.292169353973309
KDM1A 211.761672478622 0.929992211562498 0.37427804707684 0.725975078611916
RBM6 121.308234215245 0.914602082372044 3.37784961647875e-06 7.17205984076411e-05
RECQL 310.268409129337 0.761125808399909 0.449659585766828 0.782085341083286
SLC22A16 13.005069266579 0.96149184601638 3.3971383375606e-06 7.19378014361832e-05
ABCB5 9.84265123561059 0.694614059394072 0.0666593275718741 0.29489789428872
SLC25A13 -54.7617496041147 0.90144500706148 0.854351588739692 0.960008962100601
ST7 -171.557213636953 0.941712463316849 0.0854232455099993 0.342267045142858
CDC27 105.000169686761 0.875809289469926 0.318300956213434 0.677387056259347
POLR2J 54.8740398169927 0.94317038271881 0.13011993568381 0.44435168868899
DHX33 125.018282314685 0.914234654465274 0.104263349910962 0.387982784275047
MEOX1 96.3800003874639 0.865969981590952 0.0552817103484121 0.26192843787395
LIG3 208.757422403246 0.806575566771805 0.0566028738246727 0.266439490836826
PRKAR2B -227.305268609686 0.765106435873211 0.436535896369418 0.773781273720317
BZRAP1 -234.93518489643 0.87183723045554 0.436926079852303 0.774125390474595
PON1 49.910806806229 0.532309834086465 0.110089583640379 0.401387228507002
WDR54 -77.7383421086893 0.892339304744337 0.346270004968951 0.699854952776392
CROT 114.423582757667 0.755193192900105 0.757146124343544 0.92914501211746
IBTK -46.8688065597478 0.818979578661357 0.82736766004481 0.952524757091695
ZNF195 86.688066591452 0.853302177780382 0.0117699190456151 0.0860226390893219
MYCBP2 -571.77266146099 0.867115238744442 0.607030487394684 0.864001199227541
PDK2 -46.6186444947171 0.701589617303173 0.427035438247339 0.766694192883138
ITGA3 562.175319677442 0.843690655224402 0.342358473478597 0.696380286345681
GGNBP2 29.9940552557709 0.779528864842207 0.544339723770443 0.836005501791162
ASB4 0.729943873524518 0.586551887301156 0.246762455209864 0.603976953530577
GDE1 -738.799464624486 0.820002252836145 0.0649242190958033 0.289879304194717
OSBPL7 -24.8149165265454 0.812874401362596 0.678485121354091 0.895698851473361
TMEM98 402.133025437719 0.764383336172659 0.00365257749002173 0.0332246481652492
ABCC8 158.483761710769 0.718293861756311 0.513364339572193 0.820724241025515
SYNRG -44.0339504802884 0.864388588205352 0.35029111187677 0.704217163084385
CACNG3 -0.10404948227722 0.830781334705323 0.792590024753784 0.940800805167384
TMEM132A 327.604435198193 0.78042911747032 0.256434185538852 0.613726301194702
TAC1 7.44627201625014 0.49529003632146 0.673247705954592 0.894312726881777
ZNF263 72.0160166942804 0.879950659922956 0.580710015168794 0.853966338973221
SPATA20 436.226194370304 0.803099046536974 1.5877789687187e-14 1.11580113191108e-12
TNFRSF12A -168.307982807857 0.867936347119764 0.277448947521831 0.635850531679901
MAP3K9 -15.6781103094131 0.823207299784066 0.603397489805206 0.863348205935785
JHDM1D 115.330992208866 0.722392950792826 0.346442209307249 0.700024830562052
AGK 177.612757178317 0.867338411984005 0.275616334302286 0.633715690716597
ALDH3B1 -85.8298679607685 0.778243992088438 0.461159772992245 0.791114659177234
PHTF2 -44.5147834600159 0.834216446777568 0.539892460050003 0.833252783694225
FARP2 80.7949204401602 0.831904455970851 0.000458983103572055 0.00574887196445692
USH1C 3.16292123120609 0.746226249026667 0.174963960207395 0.51005462849006
IFRD1 56.013894780766 0.956783033121379 0.27571939446239 0.633715690716597
LGALS14 1.48300043689836 0.222056418826078 0.191765321416395 0.530417708884189
COX10 -35.100388516081 0.838954793638118 0.43800971423095 0.77414536850834
GTF2IRD1 -422.024636367828 0.836942111589131 0.661675509722407 0.888103643766277
VPS41 882.72033139263 0.910638033359445 0.0123722317805633 0.0889926563129105
ELAC2 148.196058881938 0.874939738102678 0.000106728876058944 0.00163036149485532
MYH13 1.48208873633398 0.679829233079242 0.534749895474924 0.830177422266972
CDKL3 17.6096316350066 0.670145301850603 0.299572389629999 0.660996578704206
UPP2 -0.484716602702825 0.684727629673161 0.808766189258742 0.946840044588085
CCDC124 -37.8581233235896 0.946494415244128 0.603175458263466 0.863348205935785
CEACAM21 29.1559335179606 0.635694564638437 0.000283210652675169 0.00383404167770687
NOS2 4.18328778347783 0.699134613656262 0.133961313747695 0.450039392837535
DNAH9 2.431667026986 0.843296928905736 0.928004405184296 0.981547217880108
KIAA0100 286.937750286767 0.786460808579082 0.887088567168999 0.966681595335965
SLC13A2 -16.9576861828199 0.729834521217224 0.879918131821735 0.964448569330075
TRAPPC6A 119.9742089723 0.904364399524659 0.494422440798807 0.81095698848466
MATK 62.2633420848755 0.884903589894874 0.404646322950063 0.754197267616489
CEACAM7 76.7345249501778 0.931976222435969 0.00165994270134441 0.0173670684998366
ST7L 121.902718172724 0.764334264739217 9.65047407751019e-26 1.82462892022639e-23
RPUSD1 80.203346213257 0.933578280037021 0.713677539595282 0.909687569169379
RHBDF1 -6989.72596338164 0.925634821706147 0.400604787272362 0.750814872723585
BAIAP3 418.79167225745 0.707429740400425 0.216869705074683 0.564566078820686
TEAD3 -84.0837370166145 0.845578455733054 0.4417541678137 0.776815086800641
PSMB1 51.4184122719578 0.882838876486506 0.870105891619608 0.961707258514245
CDK11A 54.1284059852133 0.792745411664355 0.307063761012059 0.668602502384634
TFAP2B -348.335047425355 0.808861653248085 0.603941478903574 0.863348205935785
TFAP2D -0.621613605103778 0.959690450001454 0.112966735130298 0.407442170832842
CELSR3 74.9732452022814 0.819824741313785 0.188121290941337 0.526024794478479
